LakeID,Lake_Name,Sample_Date,Info_Type,Ammonia_mg.L,Calcium_mg.L,Extracted_Chl_ug.L,Secchi_Depth_m,TN_mg.L,TDN_mg.L,pH,TP_mg.L,Conductance_umho.cm,Temperature_Water_C,True_Color_PTU
0602EAR0146,Craine Lake,08/13/2017,OW,0.018,,4,2.55,0.691,,7.35,0.0098,260.3,24,7
0602EAR0146,Craine Lake,08/13/2017,BS,2.684,,,,,,,0.0828,,20,
0602EAR0146,Craine Lake,08/28/2017,OW,0.033,,1.6,2.7,0.317,,7.35,0.0107,254,19,5
0602EAR0146,Craine Lake,08/28/2017,BS,1.312,,,,,,,0.0525,,15,
0602EAR0146,Craine Lake,09/10/2017,BS,2.609,,,,,,,0.1133,,19,
0602EAR0146,Craine Lake,09/10/2017,OW,0.048,,2.4,3.15,0.501,,7.88,0.0107,257.6,24,5
0602EAR0146,Craine Lake,09/19/2017,SB,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/18/1988,OW,,,,4.13,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/25/1988,OW,,,,1.98,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/02/1988,OW,,,,2.5,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/09/1988,OW,,,,3.58,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/17/1988,OW,,,,3.09,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/24/1988,OW,,,,2.9,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/30/1988,OW,,,,2.36,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/07/1988,OW,,,,2.88,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/13/1988,OW,,,,2.67,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/21/1988,OW,,,,1.92,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/28/1988,OW,,,,2.03,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/05/1988,OW,,,,2.04,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/10/1988,OW,,,,2.45,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/18/1988,OW,,,,2.52,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/25/1988,OW,,,,2.52,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/25/1989,OW,,,,2.68,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/01/1989,OW,,,,4.07,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/08/1989,OW,,,,4.92,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/15/1989,OW,,,,3.72,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/23/1989,OW,,,,3.67,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/30/1989,OW,,,,2.56,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/07/1989,OW,,,,3.29,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/13/1989,OW,,,,2.62,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/19/1989,OW,,,,1.98,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/27/1989,OW,,,,2.03,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/02/1989,OW,,,,1.75,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/12/1989,OW,,,,2.2,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/17/1989,OW,,,,2.39,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/24/1989,OW,,,,1.95,,,,,,,
0703DER0139A,De Ruyter Reservoir,10/09/1989,OW,,,,2.33,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/24/1990,OW,,,,3.28,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/08/1990,OW,,,,3.24,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/22/1990,OW,,,,4.145,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/02/1990,OW,,,,2.865,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/20/1990,OW,,,,3.03,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/03/1990,OW,,,,3.49,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/16/1990,OW,,,,3.29,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/30/1990,OW,,,,3.25,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/23/1991,OW,,,,4.13,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/30/1991,OW,,,,4.31,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/14/1991,OW,,,,3.83,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/28/1991,OW,,,,3.49,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/11/1991,OW,,,,3.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/25/1991,OW,,,,2.96,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/22/1991,OW,,,,2.29,,,,,,,
0703DER0139A,De Ruyter Reservoir,10/13/1991,OW,,,,3.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/06/1992,OW,,,,1.95,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/21/1992,OW,,,,2.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/21/1992,OW,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/04/1992,OW,,,,2.5,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/19/1992,OW,,,,1.94,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/02/1992,OW,,,,2.26,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/16/1992,OW,,,,3.31,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/30/1992,OW,,,,2.16,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/13/1992,OW,,,,2.2,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/19/1993,OW,,,,3.135,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/05/1993,OW,,,,2.85,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/18/1993,OW,,,,2.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/18/1993,BS,,,,2.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/31/1993,OW,,,,2.425,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/31/1993,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/15/1993,OW,,,,2.65,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/29/1993,OW,,,,2.92,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/29/1993,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/12/1993,OW,,,,2.065,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/26/1993,OW,,,,2.215,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/26/1993,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/05/1994,OW,,,,3.105,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/19/1994,OW,,,,4.75,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/19/1994,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/03/1994,OW,,,,2.315,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/17/1994,OW,,,,2.285,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/17/1994,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/31/1994,OW,,,,2.05,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/14/1994,OW,,,,2.205,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/28/1994,OW,,,,1.78,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/11/1994,OW,,,,1.98,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/11/1994,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/18/1995,OW,,,,3.95,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/18/1995,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/03/1995,OW,,,,2.22,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/16/1995,OW,,,,2.05,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/16/1995,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/30/1995,OW,,,,1.705,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/13/1995,OW,,,,2.91,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/13/1995,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/27/1995,OW,,,,1.965,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/27/1995,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/10/1995,OW,,,,6.25,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/24/1995,OW,,,,2.905,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/24/1995,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/16/1996,OW,,,,2.85,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/16/1996,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/30/1996,OW,,,,3.95,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/14/1996,OW,,,,3.875,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/28/1996,OW,,,,4.45,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/28/1996,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/11/1996,OW,,,,3.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/25/1996,OW,,,,2.65,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/25/1996,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/08/1996,OW,,,,1.85,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/22/1996,OW,,,,2.1,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/22/1996,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/22/1997,OW,,,,2.72,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/22/1997,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/06/1997,OW,,,,2.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/20/1997,OW,,,,2.5,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/20/1997,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/02/1997,OW,,,,2.875,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/17/1997,OW,,,,1.829268293,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/02/1997,OW,,,,1.82,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/02/1997,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/14/1997,OW,,,,1.48,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/27/1997,OW,,,,1.81402439,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/27/1997,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/03/1998,OW,,,,2.423780488,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/03/1998,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/14/1998,OW,,,,2.82,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/28/1998,OW,,,,2.3,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/12/1998,OW,,,,2.385,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/12/1998,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/26/1998,OW,,,,2.885,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/09/1998,OW,,,,2.055,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/09/1998,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/23/1998,OW,,,,1.966463415,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/13/1998,OW,,,,1.745,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/13/1998,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/13/1999,OW,,,,2.225609756,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/27/1999,OW,,,,1.93597561,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/11/1999,OW,,,,4.161585366,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/25/1999,OW,,,,4.25304878,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/08/1999,OW,,,,2.271341463,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/24/1999,OW,,,,2.073170732,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/05/1999,OW,,,,2.62195122,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/19/1999,OW,,,,1.554878049,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/03/2000,OW,,,,2.6,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/19/2000,OW,,,,3.7,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/02/2000,OW,,,,2.65,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/16/2000,OW,,,,2.45,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/30/2000,OW,,,,2.95,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/13/2000,OW,,,,3.05,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/28/2000,OW,,,,3.885,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/10/2000,OW,,,,3.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/17/2001,OW,,,,3.109756098,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/02/2001,OW,,,,2.286585366,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/15/2001,OW,,,,3.567073171,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/29/2001,OW,,,,2.271341463,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/12/2001,OW,,,,2.881097561,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/26/2001,OW,,,,2.027439024,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/09/2001,OW,,,,2.179878049,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/23/2001,OW,,,,3.445121951,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/02/2002,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/02/2002,OW,,,,4.05,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/16/2002,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/16/2002,OW,,,,3.35,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/30/2002,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/30/2002,OW,,,,4.125,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/14/2002,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/14/2002,OW,,,,4.375,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/29/2002,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/29/2002,OW,,,,3.75,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/11/2002,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/11/2002,OW,,,,4,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/25/2002,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/25/2002,OW,,,,2.65,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/13/2002,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/13/2002,OW,,,,3.15,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/02/2003,OW,,,,3.45,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/02/2003,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/15/2003,OW,,,,2.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/15/2003,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/29/2003,OW,,,,2.85,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/29/2003,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/14/2003,OW,,,,2.4,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/14/2003,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/28/2003,OW,,,,2.95,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/28/2003,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/10/2003,OW,,,,1.5,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/10/2003,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/25/2003,OW,,,,1.65,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/25/2003,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/07/2003,OW,,,,1.75,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/07/2003,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/13/2004,OW,,,,3.9,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/13/2004,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/27/2004,OW,,,,3.7,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/27/2004,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/11/2004,OW,,,,3.3,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/11/2004,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/25/2004,OW,,,,4,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/25/2004,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/09/2004,OW,,,,3.2,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/09/2004,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/22/2004,OW,,,,2.9,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/22/2004,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/06/2004,OW,,,,3.5,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/06/2004,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/27/2004,OW,,,,4.5,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/27/2004,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/12/2005,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/12/2005,OW,,,,3.2,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/26/2005,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/26/2005,OW,,,,3.17,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/10/2005,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/10/2005,OW,,,,5,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/24/2005,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/24/2005,OW,,,,4.19,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/07/2005,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/07/2005,OW,,,,3.84,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/21/2005,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/21/2005,OW,,,,2.27,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/05/2005,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/05/2005,OW,,,,2.815,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/18/2005,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/18/2005,OW,,,,2.575,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/11/2006,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/11/2006,OW,,,,2.62,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/27/2006,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/27/2006,OW,,,,2.21,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/09/2006,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/09/2006,OW,,,,3.675,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/23/2006,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/23/2006,OW,,,,2.62,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/06/2006,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/06/2006,OW,,,,2.01,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/20/2006,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/20/2006,OW,,,,2.195,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/04/2006,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/04/2006,OW,,,,1.965,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/17/2006,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/17/2006,OW,,,,2.085,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/08/2007,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/08/2007,OW,,,,3.375,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/22/2007,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/22/2007,OW,,,,2.125,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/05/2007,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/05/2007,OW,,,,4.125,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/12/2007,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/12/2007,OW,,,,2.75,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/26/2007,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/26/2007,OW,,,,3.15,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/10/2007,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/10/2007,OW,,,,3.8,,,,,,,
0703DER0139A,De Ruyter Reservoir,10/07/2007,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,10/07/2007,OW,,,,4.15,,,,,,,
0703DER0139A,De Ruyter Reservoir,10/21/2007,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,10/21/2007,OW,,,,5.1,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/09/2008,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/09/2008,OW,,,,3.75,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/29/2008,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/29/2008,OW,,,,4.125,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/13/2008,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/13/2008,OW,,,,4.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/27/2008,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/27/2008,OW,,,,3.95,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/09/2008,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/09/2008,OW,,,,3.2,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/24/2008,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/24/2008,OW,,,,5.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/08/2008,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/08/2008,OW,,,,4.95,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/20/2008,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/20/2008,OW,,,,4.875,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/10/2009,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/10/2009,OW,,,,5.025,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/28/2009,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/28/2009,OW,,,,5.06,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/12/2009,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/12/2009,OW,,,,4.955,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/03/2009,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/03/2009,OW,,,,5.515,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/17/2009,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/17/2009,OW,,,,6.945,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/30/2009,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/30/2009,OW,,,,5.39,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/20/2009,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/20/2009,OW,,,,5.7,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/21/2010,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/21/2010,OW,,,,5.45,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/05/2010,OW,,,,4.8,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/18/2010,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/18/2010,OW,,,,5.825,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/01/2010,OW,,,,4.15,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/16/2010,OW,,,,4.65,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/16/2010,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/30/2010,OW,,,,5.35,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/13/2010,OW,,,,5.25,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/13/2010,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/24/2010,OW,,,,5.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/11/2012,OW,,,,4.45,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/11/2012,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/24/2012,OW,,,,7.15,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/08/2012,OW,,,,4.325,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/08/2012,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/22/2012,OW,,,,4.2,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/06/2012,OW,,,,4.85,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/06/2012,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/19/2012,OW,,,,5.35,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/03/2012,OW,,,,4.15,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/03/2012,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/16/2012,OW,,,,6.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/09/2013,OW,,,,5.25,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/09/2013,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/23/2013,OW,,,,4.7,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/07/2013,OW,,,,4.2,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/07/2013,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/21/2013,OW,,,,4.55,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/04/2013,OW,,,,4.05,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/04/2013,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/18/2013,OW,,,,3.25,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/02/2013,OW,,,,3.25,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/02/2013,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/15/2013,OW,,,,3.55,,,,,,,
